YearMonthKey,ItemCode,ItemDescription,ItemCategory,ItemSize,TotalInventory,Price,StockValue,SnapshotDate
202509,380945,SUN CRUISER VODKA LEMONADE VARIETY 3/8 12OZ CAN - 12.0Z (8-Pack),SESSION RTD,8pk,240,18.32,4396.8,2025-09-18
202509,87343,KORBEL NATURAL CHAMPAGNE - 750ML,SPARKLING,750ML,0,21.99,0.0,2025-09-18
202509,236330,CODIGO 1530 BLANCO TEQUILA - 750ML,TEQUILA,750ML,186,51.99,9670.140000000001,2025-09-18
202509,84900,CYT CASILLERO DEL DIABLO MALBEC - 750ML,CHILE,750ML,2916,11.99,34962.840000000004,2025-09-18
202509,89301,ROCK TOWN LEMON VODKA - 750ML,DOMESTIC VODKA FLAVORS,750ML,0,12.99,0.0,2025-09-18
202509,318264,DELOACH CHARD HERITAGE RESERVE - 750ML,AMERICAN WHITE,750ML,0,17.99,0.0,2025-09-18
202509,241128,MCCLINTOCK SPICED PEAR CORDIAL - 375ML,DOMESTIC CORDIALS,375ML,0,18.99,0.0,2025-09-18
202509,63573,HENDRICKS MID SUMMER SOLSTICE 750ML,IMPORTED GIN,750ML,0,41.99,0.0,2025-09-18
202509,42192,MISFIT COCONUT LIME RIES - 750ML,AMERICAN WHITE,750ML,0,17.99,0.0,2025-09-18
202509,47978,AVION TEQ SILVER CANNISTER - 750ML,TEQUILA,750ML,48,49.99,2399.52,2025-09-18
202509,16855,SILVER BRANCH DR. JUICY 4/6 CANS - 12.0Z (6-Pack),DOMESTIC CAN BEER,6pk,0,14.99,0.0,2025-09-18
202509,245954,SAN MARTIN ERBALUCE DI CALUSO 750ML,ITALIAN WHITE WINE,750ML,0,27.99,0.0,2025-09-18
202509,30414,PATZ & HALL DUTTON RANCH CHARD - 750ML,AMERICAN WHITE,750ML,0,47.99,0.0,2025-09-18
202509,41628,CARPE DIEM CABERNET 750ML,AMERICAN RED,750ML,0,47.99,0.0,2025-09-18
202509,248087,19 CRIMES BRIDE OF FRANKENSTEIN RED  - 750ML,AMERICAN RED,750ML,0,12.99,0.0,2025-09-18
202509,241722,RABBIT HOLE BOXERGRAIL STRAIGHT RYE WHISKEY - 750ML,STRAIGHT RYE WHISKEY,750ML,0,55.99,0.0,2025-09-18
202509,89995,WHISTLEPIG 12YR BESPOKE BARREL RYE WHISKEY - 750ML (1 Bottle),STRAIGHT RYE WHISKEY,750ML,0,220.99,0.0,2025-09-18
202509,239536,MCCLINTOCK BOOTJACK RYE WHISKEY - 750ML,STRAIGHT RYE WHISKEY,750ML,0,41.99,0.0,2025-09-18
202509,247063,SUNSHINE PUNCH ORANGE CREME COCKTAIL - 750ML,LIQ BASED RTD,750ML,0,31.99,0.0,2025-09-18
202509,81035,CLOS DU BOIS P/NOIR - 750ML,AMERICAN RED,750ML,372,11.99,4460.28,2025-09-18
202509,171590,WILDERNESS TRAIL CASK STRENGTH BOURBON PRIVATE BARREL # 760866 - 750ML,STRAIGHT BOURBON WHISKEY,750ML,0,46.99,0.0,2025-09-18
202509,15407,BANFI ROSA REGALE BRACHETTO 750ML,ITALIAN RED WINE,750ML,24,22.99,551.76,2025-09-18
202509,60232,JADOT POUILLY FUISSE V 750ML,WHITE BURGUNDY WINE,750ML,132,34.99,4618.68,2025-09-18
202509,244655,ARROW BLUE CURACAO 1L,DOMESTIC CORDIALS,1L,0,7.29,0.0,2025-09-18
202509,42638,OLD ELK SOUR MASH RES STRAIGHT BOURB WHISKEY - 750ML,SOUR MASH WHISKEY,750ML,0,107.99,0.0,2025-09-18
202509,240678,BUTTERFLY ELDERBERRY VODKA - 750ML,DOMESTIC LIQUOR SPECIALTY,750ML,0,21.99,0.0,2025-09-18
202509,89076,BARRELL BOURB S/B Z5P8 STRAIGH UP SIPPIN WHISKEY 8YR - 750ML,STRAIGHT BOURBON WHISKEY,750ML,0,114.99,0.0,2025-09-18
202509,311936,MAN VINTNERS CHEIN BLC - 750ML,SOUTH AFRICAN,750ML,0,15.99,0.0,2025-09-18
202509,78883,BOORDY BLUSH CRAB - 750ML,AMERICAN BLUSH,750ML,0,12.99,0.0,2025-09-18
202509,237994,FARINA SOAVE CLASSICO - 750ML,ITALIAN WHITE WINE,750ML,0,17.99,0.0,2025-09-18
202509,47941,SUGARLOAF ROSE - 750ML,AMERICAN BLUSH,750ML,0,26.99,0.0,2025-09-18
202509,91567,JIM BEAM PINEAPPLE 375ML,BLENDED WHISKEY,375ML,0,11.99,0.0,2025-09-18
202509,170421,DR G DRY RIESLING 750ML,GERMAN WINE,750ML,0,17.99,0.0,2025-09-18
202509,32042,BOMBAY GIN - 750ML,IMPORTED GIN,750ML,852,22.99,19587.48,2025-09-18
202509,246292,NEAREST GREEN TENNESSEE WHISKEY 750ML,SOUR MASH WHISKEY,750ML,0,25.99,0.0,2025-09-18
202509,54149,JOHNNIE WALKER BLACK LABEL - SQUID GAMES - 750ML,IMPORTED SCOTCH,750ML,0,39.99,0.0,2025-09-18
202509,76745,WOODFORD RES DOUBLE OAK - BRL -51451000 - 750ml,STRAIGHT BOURBON WHISKEY,750ML,0,67.99,0.0,2025-09-18
202509,171144,RELAX NON-ALC SAUV BLANC 750ML,NON-ALCOHOLIC WINE,750ML,0,12.99,0.0,2025-09-18
202509,75744,HERRADURA TEQUILA - REPOSADO - 750ML,TEQUILA,750ML,456,47.99,21883.440000000002,2025-09-18
202509,70847,LAZZARONI AMARETTO 750ML,IMPORTED CORDIALS,750ML,0,24.99,0.0,2025-09-18
202509,54265,GRAY WOLF RYE WHISKEY - 375ML,STRAIGHT RYE WHISKEY,375ML,0,27.99,0.0,2025-09-18
202509,297044,LE NATUREL TINTO -  RED - 750ML,SPANISH/PORTUGUESE,750ML,0,18.99,0.0,2025-09-18
202509,20155,BEER FARM JACKSON MOUNTAIN CIDER 6/4 CANS - 12.0Z (4-Pack),DOMESTIC CAN BEER,4pk,0,12.99,0.0,2025-09-18
202509,24341,HERRADURA SEL SUPREMA 3/CS - 750ML,TEQUILA,750ML,0,349.99,0.0,2025-09-18
202509,89698,OLNEY WINERY TROPICAL FRUIT WHITE - 750ML,AMERICAN TABLE WINE,750ML,0,15.99,0.0,2025-09-18
202509,85067,BERINGER PINK MOSCATO - 750ML,AMERICAN BLUSH,750ML,0,10.99,0.0,2025-09-18
202509,88769,STIRRINGS MARGARITA RIMMER - 3.5OZ - 3.5Z,NON-ALCOHOLIC MIXERS,3.5Z,258,4.99,1287.42,2025-09-18
202509,237652,LIEVLAND VYDS BUSHVINE PINOTAGE - 750ML,SOUTH AFRICAN,750ML,0,22.99,0.0,2025-09-18
202509,89702,BERINGER KNIGHTS CAB - 750ML,AMERICAN RED,750ML,84,32.99,2771.1600000000003,2025-09-18
202509,17876,BOODLE'S GIN 1.75L,IMPORTED GIN,1.75L,252,36.99,9321.480000000001,2025-09-18
202509,28770,NORTHERN LIGHT CANADIAN WHISKY - 1.75L,CANADIAN WHISKEY,1.75L,0,14.99,0.0,2025-09-18
202509,27014,MACALLAN 12YR SHERRY OAK - 750ML,SINGLE MALT SCOTCH,750ML,336,104.99,35276.64,2025-09-18
202509,35238,SKYY VODKA - 1.75L (1 Bottle),DOMESTIC VODKA,1.75L,540,26.99,14574.599999999999,2025-09-18
202509,71910,CAPTAIN MORGAN WHITE RUM - 1.75L,IMPORTED RUM,1.75L,264,27.99,7389.36,2025-09-18
202509,71358,CAVALIERE D'ORO GABBIANO CHIANTI - 750ML,ITALIAN RED WINE,750ML,600,10.99,6594.0,2025-09-18
202509,334127,HESS COLLECTION N/V CHARD - 750ML,AMERICAN WHITE,750ML,0,26.99,0.0,2025-09-18
202509,81604,TREFETHEN ESTATE CHARD - 750ML,AMERICAN WHITE,750ML,24,36.99,887.76,2025-09-18
202509,88256,GOSLINGS DARK & STORMY - MANGO - RTD - 355ML (4-Pack),SESSION RTD,4pk,0,15.99,0.0,2025-09-18
202509,70489,VAN GOGH DUTCH CARAMEL VOD - 750ML,IMPORTED VODKA FLAVORS,750ML,0,23.99,0.0,2025-09-18
202509,18743,BLACK ANKLE ALBARINO 750ML,AMERICAN RED,750ML,0,38.99,0.0,2025-09-18
202509,89904,PATRON REPOSADO TEQ - 50ML,TEQUILA,50ML,0,6.69,0.0,2025-09-18
202509,429778,CULITOS MER - 750ML,CHILE,750ML,48,9.99,479.52,2025-09-18
202509,91460,DEVILS BACKBONE TIDE LINE TEA VARIETY PACK 3/8 CANS - 12.0Z (8-Pack),SESSION RTD,8pk,2928,19.99,58530.719999999994,2025-09-18
202509,71493,CAFFO SAMBUCA SECOLARE - 750ML,IMPORTED CORDIALS,750ML,0,23.99,0.0,2025-09-18
202509,235618,GEMMA DI LUNA P/GRIG - 750ML,ITALIAN WHITE WINE,750ML,120,14.99,1798.8,2025-09-18
202509,88829,REDWOOD EMPIRE BIB ROCKET TOP STRAIGHT RYE WHISKEY - 750ML,STRAIGHT RYE WHISKEY,750ML,0,61.99,0.0,2025-09-18
202509,47139,SOUTHERN COMFORT 100P - 750ML,DOMESTIC CORDIALS,750ML,0,16.99,0.0,2025-09-18
202509,54147,JACK DANIELS BONDED TENNESSEE RYE 700ML,DOMESTIC LIQUOR SPECIALTY,700ML,0,32.99,0.0,2025-09-18
202509,77177,TANQUERAY RANGPUR GIN - 750ML,IMPORTED GIN,750ML,192,27.99,5374.08,2025-09-18
202509,345494,ANCIENT PEAKS CHARD - 750ML,AMERICAN WHITE,750ML,0,19.99,0.0,2025-09-18
202509,54132,VOLCAN BLANCO TAHONA TEQUILA - 750ML,TEQUILA,750ML,0,122.99,0.0,2025-09-18
202509,171110,LUXARDO DEL SANTO HERBAL LIQ 750ML,IMPORTED CORDIALS,750ML,0,28.99,0.0,2025-09-18
202509,89285,BARE ZERO PROOF CARIBBEAN GOLD SPICED RUM - 750ML,NON-ALCOHOLIC MIXERS,750ML,0,45.99,0.0,2025-09-18
202509,89908,PATRON ANEJO TEQ - 50ML,TEQUILA,50ML,0,7.99,0.0,2025-09-18
202509,88971,MCCLINTOCK SPICED PEAR CORDIAL - 375ML,DOMESTIC CORDIALS,375ML,0,21.99,0.0,2025-09-18
202509,29203,CANANDIAN CLUB WHISKY - 50ML,CANADIAN WHISKEY,50ML,0,1.09,0.0,2025-09-18
202509,327521,CHLOE P/GRIGIO - 750ML,AMERICAN WHITE,750ML,900,13.99,12591.0,2025-09-18
202509,20664,SEAGRAM'S 7 CROWN - 50ML,BLENDED WHISKEY,50ML,0,1.39,0.0,2025-09-18
202509,361283,DISENO MAL - 750ML,ARGENTINA,750ML,156,12.99,2026.44,2025-09-18
202509,71048,CAVALIERE D'ORO GABBIANO CHIANTI CLASSICO - 750ML,ITALIAN RED WINE,750ML,204,14.99,3057.96,2025-09-18
202509,246325,MENAGE A TROIS SUBLIME SAUVIGNON BLANC 750ML,AMERICAN WHITE,750ML,504,12.99,6546.96,2025-09-18
202509,81686,DECOY ZINFANDEL 750ML,AMERICAN RED,750ML,204,23.99,4893.96,2025-09-18
202509,65730,ABSOLUT VODKA - CITRON - 50ML,IMPORTED VODKA FLAVORS,50ML,1320,2.59,3418.7999999999997,2025-09-18
202509,85549,GEKKEIKAN NIGORI SAKE - 720ML,ASIAN,720ML,78,20.99,1637.2199999999998,2025-09-18
202509,16236,BUTTERFLY BARREL FINSIHED LIQUEUR 750ML,DOMESTIC LIQUOR SPECIALTY,750ML,0,49.99,0.0,2025-09-18
202509,239700,ISAAC BOWMAN PORT BARREL FINISHED BOURBON - 750ML,STRAIGHT BOURBON WHISKEY,750ML,0,42.99,0.0,2025-09-18
202509,80711,ARCENO CHIANTI CLASSICO - 750ML (1 Bottle),ITALIAN RED WINE,750ML,132,30.99,4090.68,2025-09-18
202509,89782,GOOD BOY VODKA CITRUS CIRCUS RTD 6/4PK - 355ML (4-Pack),SESSION RTD,4pk,0,14.99,0.0,2025-09-18
202509,76782,YELLOWSTONE TOASTED SPECIAL FINISH BOURBON - 750ML,STRAIGHT BOURBON WHISKEY,750ML,0,48.99,0.0,2025-09-18
202509,244203,FRANK FAMILY CAB - 750ML,AMERICAN RED,750ML,0,57.99,0.0,2025-09-18
202509,18541,CLANDESTINO COCONUT CHAI 750ML,DOMESTIC RUM,750ML,0,39.99,0.0,2025-09-18
202509,43203,ROMBAUER CAL ZIN - 750ML,AMERICAN RED,750ML,0,38.99,0.0,2025-09-18
202509,241718,JEFFERSON'S BOURBON - OCEAN AGED - 750ML,STRAIGHT BOURBON WHISKEY,750ML,174,83.99,14614.259999999998,2025-09-18
202509,89727,SOGNO DI SORRENTO CREMA LEMONCELLO LIQ - 750ML,LIQUEUR,750ML,0,32.99,0.0,2025-09-18
202509,17928,NAVY HILL TEQUILA SODA GRAPFRUIT CLUB SODA 6/4 CANS - 12.0Z (4-Pack),SESSION RTD,4pk,0,14.99,0.0,2025-09-18
202509,341007,BODEGAS EGO FUERZA JUMILLA - 750ML,SPANISH/PORTUGUESE,750ML,156,14.99,2338.44,2025-09-18
202509,73062,JOSE CUERVO SILVER TEQUILA-FLASK - 375ML,TEQUILA,375ML,0,12.99,0.0,2025-09-18
202509,247445,CH LA POINTE 19 POMEROL ROUGE - 750ML,RED BORDEAUX WINE,750ML,0,76.99,0.0,2025-09-18
202509,89172,CIERTO TEQ EXTRA ANEJO PRIVATE COLL - 750ML,TEQUILA,750ML,0,339.99,0.0,2025-09-18
202509,71370,CIROC RED BERRY VODKA - 750ML (1 Bottle),IMPORTED VODKA FLAVORS,750ML,228,29.99,6837.719999999999,2025-09-18
202509,19036,OLD LINE CASE 1 RUM 750ML,DOMESTIC RUM,750ML,0,29.99,0.0,2025-09-18
202509,19155,EGO ORGANIC VODKA 750ML,DOMESTIC VODKA,750ML,0,33.99,0.0,2025-09-18
202509,21768,BABICH MARL S/BLC - 750ML,NEW ZEALAND,750ML,132,21.99,2902.68,2025-09-18
202509,73572,E&J BRANDY APPLE - 750ML,DOMESTIC BRANDY,750ML,48,11.99,575.52,2025-09-18
202509,170532,NIKKA DAYS JAPANESE WHISKY 750ML,MISCELLANEOUS IMPORTED SPIRITS,750ML,0,42.99,0.0,2025-09-18
202509,74985,GLENMORANGIE 18YR - GIFT BOX - 750ML,SINGLE MALT SCOTCH,750ML,102,134.99,13768.980000000001,2025-09-18
202509,35432,FINLANDIA VODKA - 1.75L,IMPORTED VODKA,1.75L,0,30.99,0.0,2025-09-18
202509,246255,LICOR 43 CHOCOLATE 750ML,IMPORTED CORDIALS,750ML,0,27.99,0.0,2025-09-18
202509,13871,CUTWATER TEQUILA PALOMA 6/4 CAN - 12.0Z (4-Pack),SESSION RTD,4pk,0,12.99,0.0,2025-09-18
202509,337667,EL ENEMIGO MALB - 750ML,ARGENTINA,750ML,0,32.99,0.0,2025-09-18
202509,237252,TOLAINI CHIANTI CLASSICO GRAN SELEZIONE - 750ML,ITALIAN RED WINE,750ML,0,42.99,0.0,2025-09-18
202509,247419,FARETTI ESPRESSO COFFEE LIQ - 750ML,DOMESTIC CORDIALS,750ML,0,31.99,0.0,2025-09-18
202509,91645,MAKER'S MARK WOOD FINISH SERIES LTO-1 750ML HAL,STRAIGHT BOURBON WHISKEY,750ML,0,64.99,0.0,2025-09-18
202509,32409,SAGAMORE SPIRIT SHERRY FINISH 750ML,STRAIGHT RYE WHISKEY,750ML,0,65.99,0.0,2025-09-18
202509,87994,FINEST CALL MANGO PUREE -NA - 1L,NON-ALCOHOLIC MIXERS,1L,1152,5.99,6900.4800000000005,2025-09-18
202509,48428,TANQUERAY RANGPUR GIN - 1.75L,IMPORTED GIN,1.75L,24,45.99,1103.76,2025-09-18
202509,307633,LINE 39 CHARD - 750ML,AMERICAN WHITE,750ML,252,10.99,2769.48,2025-09-18
202509,236570,VINA JARABA COSECHA - 750ML,SPANISH/PORTUGUESE,750ML,0,11.99,0.0,2025-09-18
202509,17922,NAVY HILL TEQUILA SODA VARIETY PACK 4/6 CANS - 12.0Z (6-Pack),SESSION RTD,6pk,0,20.99,0.0,2025-09-18
202509,241318,WOODBRIDGE CHARDONNAY GO PACK - 500ML,AMERICAN TABLE WINE,500ML,0,5.99,0.0,2025-09-18
202509,170539,WOLFFER SPRING IN BOTTLE SPARKLING NA ROSE 750ML,NON-ALCOHOLIC WINE,750ML,0,20.75,0.0,2025-09-18
202509,47279,GRAHAMS 10YR TAWNY PORT - 750ML,PORT,750ML,0,51.99,0.0,2025-09-18
202509,73467,14 HANDS CHARD - 750ML,AMERICAN WHITE,750ML,1284,15.99,20531.16,2025-09-18
202509,335694,DAOU RES CAB - 750ML,AMERICAN RED,750ML,0,55.99,0.0,2025-09-18
202509,58280,NEW AMSTERDAM VODKA - 100ML,DOMESTIC VODKA,100ML,0,2.79,0.0,2025-09-18
202509,244160,SEEDLIP GROVE 42 CITRUS - N/A - 700ML,NON-ALCOHOLIC MIXERS,700ML,0,31.99,0.0,2025-09-18
202509,49336,FAMIGLIA BIANCHI CAB - 750ML,ARGENTINA,750ML,0,19.99,0.0,2025-09-18
202509,247808,MR & MRS RYE WHISKEY (GREEN OAK) PREM RYE QUALITY - 750ML,STRAIGHT RYE WHISKEY,750ML,0,76.99,0.0,2025-09-18
202509,298008,BALTIMORE SPIRITS EPOCH RYE WHISKEY - 750ML,STRAIGHT RYE WHISKEY,750ML,0,39.99,0.0,2025-09-18
202509,66538,DEVILS BACKBONE JUICY MAGIC IPA 4/6 CN - 12.0Z (6-Pack),DOMESTIC CAN BEER,6pk,0,12.99,0.0,2025-09-18
202509,54264,GRAY WOLF TIMBER GIN - 750ML,DOMESTIC GIN,750ML,0,42.99,0.0,2025-09-18
202509,89931,BOORDY CHARD - 750ML,AMERICAN WHITE,750ML,0,18.99,0.0,2025-09-18
202509,238555,UPTOWN WINE COCKTAILS LIME MARGARITA RTD KOS - 1.5L,PRE-MIX COCKTAILS,1.5L,126,20.99,2644.74,2025-09-18
202509,357871,MICHAEL DAVID PETITE PETIT - 750ML,AMERICAN RED,750ML,372,17.99,6692.28,2025-09-18
202509,58939,BARTON'S LONG ISLAND TEA - 1L,PRE-MIX COCKTAILS,1L,0,9.99,0.0,2025-09-18
202509,89983,BROKEN SHED VODKA - 1.75L,IMPORTED VODKA,1.75L,0,48.99,0.0,2025-09-18
202509,339537,DIBON BRUT ROSE - 750ML,SPARKLING,750ML,0,16.99,0.0,2025-09-18
202509,16142,URBAN WINERY CRANBERRY PINOT GRIS 750ML,AMERICAN RED,750ML,0,20.99,0.0,2025-09-18
202509,16137,LOVETON FARMS APPLE PIE RUM 750ML,DOMESTIC RUM,750ML,0,31.99,0.0,2025-09-18
202509,76031,CH DE PORUIEUX PROVNC ROSE - 750ML,FRENCH BLUSH,750ML,384,22.99,8828.16,2025-09-18
202509,353522,LINGANORE ARIA OFF DRY WHITE - 750ML,AMERICAN TABLE WINE,750ML,0,14.99,0.0,2025-09-18
202509,27235,CUTTY SARK SCOTCH - 750ML,IMPORTED SCOTCH,750ML,0,17.99,0.0,2025-09-18
202509,351034,NIKKA VODKA - 750ML,MISCELLANEOUS IMPORTED SPIRITS,750ML,0,29.99,0.0,2025-09-18
202509,89195,HEUBLEIN DIRTY MARTINI W/ WHEATLEY VODKA - 375ML,LIQ BASED RTD,375ML,0,8.99,0.0,2025-09-18
202509,234678,CARDINALE NAPA CAB - 750ML,AMERICAN RED,750ML,0,399.99,0.0,2025-09-18
202509,42073,STATESIDE URBANCRAFT VODKA KOS - 750ML,DOMESTIC VODKA,750ML,252,22.99,5793.48,2025-09-18
202509,29815,GLENFIDDICH 15YR - 750ML,SINGLE MALT SCOTCH,750ML,204,80.99,16521.96,2025-09-18
202509,72501,TRES AGAVES TEQUILA - ANEJO - 750ML,TEQUILA,750ML,120,44.99,5398.8,2025-09-18
202509,70658,LADY BLIGH SPICED RUM - 1.75L,DOMESTIC RUM FLAVORS,1.75L,90,17.99,1619.1,2025-09-18
202509,345813,CLARA C PROSECCO BRUT - 750ML,ITALIAN WHITE WINE,750ML,156,19.99,3118.4399999999996,2025-09-18
202509,20100,SHMIDT HIBISCUS CORDIAL 375ML,DOMESTIC CORDIALS,375ML,0,32.99,0.0,2025-09-18
202509,166652,CAPRICCIO ROSE SANGRIA 750ML,AMERICAN BLUSH,750ML,0,10.99,0.0,2025-09-18
202509,315396,LIVE A LITTLE WILDLY WICKED - 750ML,SOUTH AFRICAN,750ML,120,9.99,1198.8,2025-09-18
202509,70066,DISARONNO VELVET CREAM - 750ML,IMPORTED CORDIALS,750ML,0,28.99,0.0,2025-09-18
202509,89403,HIGH GROUND VODKA - 750ML,DOMESTIC VODKA,750ML,0,31.99,0.0,2025-09-18
202509,72842,PATRON GRAN PLATINUM 3/CS - 750ML,TEQUILA,750ML,0,165.99,0.0,2025-09-18
202509,62734,IMPERO PREMIUM CABERNET 750ML,MISCELLANEOUS IMPORTED WINE,750ML,228,10.99,2505.7200000000003,2025-09-18
202509,35181,SMIRNOFF VODKA - 750ML,DOMESTIC VODKA,750ML,852,12.99,11067.48,2025-09-18
202509,352720,LA JARA ORGANIC PINOT GRIGIO ROSE - 750ML,SPARKLING,750ML,0,13.99,0.0,2025-09-18
